n,instance_idx,seed,due_model,due_range,due_tardiness,memo_mode,memo_cleaning,branch_rule,memo_capacity,best_sum_tardiness,time_ms,nodes,leaves,pruned_by_bound,pruned_by_memo_exact,pruned_by_memo_lb,memo_hits,memo_misses,memo_inserts,memo_updates,memo_evictions,memo_peak_size,memo_final_size,status,error
2336,0,2336007933,potts,0.6,0.6,solution,lufo,decomposition,8366819,9158495,703.262,10670,1,0,0,0,0,0,0,0,0,0,0,ok,
2337,0,2337007936,potts,0.6,0.6,solution,lufo,decomposition,8366819,8534488,722.435,10720,1,0,0,0,0,0,0,0,0,0,0,ok,
2338,0,2338007939,potts,0.6,0.6,solution,lufo,decomposition,8366819,8730241,718.15,10566,1,0,0,0,0,0,0,0,0,0,0,ok,
2339,0,2339007942,potts,0.6,0.6,solution,lufo,decomposition,8366819,8515807,673.807,10654,1,0,0,0,0,0,0,0,0,0,0,ok,
2340,0,2340007945,potts,0.6,0.6,solution,lufo,decomposition,8366819,8819649,672.219,10626,1,0,0,0,0,0,0,0,0,0,0,ok,
2341,0,2341007948,potts,0.6,0.6,solution,lufo,decomposition,8366819,8357805,709.996,10678,1,0,0,0,0,0,0,0,0,0,0,ok,
2342,0,2342007951,potts,0.6,0.6,solution,lufo,decomposition,8366819,8335471,701.15,10666,1,0,0,0,0,0,0,0,0,0,0,ok,
2343,0,2343007954,potts,0.6,0.6,solution,lufo,decomposition,8366819,8550374,731.895,10734,1,0,0,0,0,0,0,0,0,0,0,ok,
2344,0,2344007957,potts,0.6,0.6,solution,lufo,decomposition,8366819,8862009,749.606,10726,1,0,0,0,0,0,0,0,0,0,0,ok,
2345,0,2345007960,potts,0.6,0.6,solution,lufo,decomposition,8366819,8378007,693.928,10682,1,0,0,0,0,0,0,0,0,0,0,ok,
2346,0,2346007963,potts,0.6,0.6,solution,lufo,decomposition,8366819,8945876,664.62,10648,1,0,0,0,0,0,0,0,0,0,0,ok,
2347,0,2347007966,potts,0.6,0.6,solution,lufo,decomposition,8366819,9016478,692.388,10628,1,0,0,0,0,0,0,0,0,0,0,ok,
2348,0,2348007969,potts,0.6,0.6,solution,lufo,decomposition,8366819,8926672,717.526,10640,1,0,0,0,0,0,0,0,0,0,0,ok,
2349,0,2349007972,potts,0.6,0.6,solution,lufo,decomposition,8366819,8334857,707.349,10766,1,0,0,0,0,0,0,0,0,0,0,ok,
2350,0,2350007975,potts,0.6,0.6,solution,lufo,decomposition,8366819,8688269,704.784,10726,1,0,0,0,0,0,0,0,0,0,0,ok,
2351,0,2351007978,potts,0.6,0.6,solution,lufo,decomposition,8366819,8869726,702.442,10612,1,0,0,0,0,0,0,0,0,0,0,ok,
2352,0,2352007981,potts,0.6,0.6,solution,lufo,decomposition,8366819,9573177,718.42,10698,1,0,0,0,0,0,0,0,0,0,0,ok,
2353,0,2353007984,potts,0.6,0.6,solution,lufo,decomposition,8366819,8258438,755.227,10596,1,0,0,0,0,0,0,0,0,0,0,ok,
2354,0,2354007987,potts,0.6,0.6,solution,lufo,decomposition,8366819,8398204,757.673,10724,1,0,0,0,0,0,0,0,0,0,0,ok,
2355,0,2355007990,potts,0.6,0.6,solution,lufo,decomposition,8366819,8499460,729.482,10768,1,0,0,0,0,0,0,0,0,0,0,ok,
2356,0,2356007993,potts,0.6,0.6,solution,lufo,decomposition,8366819,9361557,764.021,10686,1,0,0,0,0,0,0,0,0,0,0,ok,
2357,0,2357007996,potts,0.6,0.6,solution,lufo,decomposition,8366819,8265359,781.938,10826,1,0,0,0,0,0,0,0,0,0,0,ok,
2358,0,2358007999,potts,0.6,0.6,solution,lufo,decomposition,8366819,9099389,777.559,10754,1,0,0,0,0,0,0,0,0,0,0,ok,
2359,0,2359008002,potts,0.6,0.6,solution,lufo,decomposition,8366819,8868955,738.814,10678,1,0,0,0,0,0,0,0,0,0,0,ok,
2360,0,2360008005,potts,0.6,0.6,solution,lufo,decomposition,8366819,8560965,773.736,10710,1,0,0,0,0,0,0,0,0,0,0,ok,
2361,0,2361008008,potts,0.6,0.6,solution,lufo,decomposition,8366819,8840350,754.732,10788,1,0,0,0,0,0,0,0,0,0,0,ok,
2362,0,2362008011,potts,0.6,0.6,solution,lufo,decomposition,8366819,8732799,712.991,10816,1,0,0,0,0,0,0,0,0,0,0,ok,
2363,0,2363008014,potts,0.6,0.6,solution,lufo,decomposition,8366819,8858007,742.072,10812,1,0,0,0,0,0,0,0,0,0,0,ok,
2364,0,2364008017,potts,0.6,0.6,solution,lufo,decomposition,8366819,8594164,726.996,10718,1,0,0,0,0,0,0,0,0,0,0,ok,
2365,0,2365008020,potts,0.6,0.6,solution,lufo,decomposition,8366819,8177357,737.372,10740,1,0,0,0,0,0,0,0,0,0,0,ok,
2366,0,2366008023,potts,0.6,0.6,solution,lufo,decomposition,8366819,9198547,741.514,10690,1,0,0,0,0,0,0,0,0,0,0,ok,
2367,0,2367008026,potts,0.6,0.6,solution,lufo,decomposition,8366819,8363637,749.47,10760,1,0,0,0,0,0,0,0,0,0,0,ok,
2368,0,2368008029,potts,0.6,0.6,solution,lufo,decomposition,8366819,8684389,760.119,10744,1,0,0,0,0,0,0,0,0,0,0,ok,
2369,0,2369008032,potts,0.6,0.6,solution,lufo,decomposition,8259552,9344307,724.886,10758,1,0,0,0,0,0,0,0,0,0,0,ok,
2370,0,2370008035,potts,0.6,0.6,solution,lufo,decomposition,8259552,8789276,707.833,10734,1,0,0,0,0,0,0,0,0,0,0,ok,
2371,0,2371008038,potts,0.6,0.6,solution,lufo,decomposition,8259552,8380851,739.333,10846,1,0,0,0,0,0,0,0,0,0,0,ok,
2372,0,2372008041,potts,0.6,0.6,solution,lufo,decomposition,8259552,8429254,724.714,10700,1,0,0,0,0,0,0,0,0,0,0,ok,
2373,0,2373008044,potts,0.6,0.6,solution,lufo,decomposition,8259552,8807757,710.027,10822,1,0,0,0,0,0,0,0,0,0,0,ok,
2374,0,2374008047,potts,0.6,0.6,solution,lufo,decomposition,8259552,9306121,735.712,10768,1,0,0,0,0,0,0,0,0,0,0,ok,
2375,0,2375008050,potts,0.6,0.6,solution,lufo,decomposition,8259552,8671908,767.577,10770,1,0,0,0,0,0,0,0,0,0,0,ok,
2376,0,2376008053,potts,0.6,0.6,solution,lufo,decomposition,8259552,8416982,738.681,10934,1,0,0,0,0,0,0,0,0,0,0,ok,
2377,0,2377008056,potts,0.6,0.6,solution,lufo,decomposition,8259552,9436123,741.818,10798,1,0,0,0,0,0,0,0,0,0,0,ok,
2378,0,2378008059,potts,0.6,0.6,solution,lufo,decomposition,8259552,9007399,728.343,10794,1,0,0,0,0,0,0,0,0,0,0,ok,
2379,0,2379008062,potts,0.6,0.6,solution,lufo,decomposition,8259552,9359425,766.072,10768,1,0,0,0,0,0,0,0,0,0,0,ok,
2380,0,2380008065,potts,0.6,0.6,solution,lufo,decomposition,8259552,9090362,727,10762,1,0,0,0,0,0,0,0,0,0,0,ok,
2381,0,2381008068,potts,0.6,0.6,solution,lufo,decomposition,8259552,8785419,720.698,10726,1,0,0,0,0,0,0,0,0,0,0,ok,
2382,0,2382008071,potts,0.6,0.6,solution,lufo,decomposition,8259552,9823459,751.845,10838,1,0,0,0,0,0,0,0,0,0,0,ok,
2383,0,2383008074,potts,0.6,0.6,solution,lufo,decomposition,8259552,9310993,728.738,10892,1,0,0,0,0,0,0,0,0,0,0,ok,
2384,0,2384008077,potts,0.6,0.6,solution,lufo,decomposition,8259552,8334501,573.379,10984,1,0,0,0,0,0,0,0,0,0,0,ok,
2385,0,2385008080,potts,0.6,0.6,solution,lufo,decomposition,8259552,8475003,571.379,10918,1,0,0,0,0,0,0,0,0,0,0,ok,
2386,0,2386008083,potts,0.6,0.6,solution,lufo,decomposition,8259552,8768330,571.024,10896,1,0,0,0,0,0,0,0,0,0,0,ok,
2387,0,2387008086,potts,0.6,0.6,solution,lufo,decomposition,8259552,9229247,567.959,10928,1,0,0,0,0,0,0,0,0,0,0,ok,
2388,0,2388008089,potts,0.6,0.6,solution,lufo,decomposition,8259552,9189012,549.934,10850,1,0,0,0,0,0,0,0,0,0,0,ok,
2389,0,2389008092,potts,0.6,0.6,solution,lufo,decomposition,8259552,8717688,577.818,10942,1,0,0,0,0,0,0,0,0,0,0,ok,
2390,0,2390008095,potts,0.6,0.6,solution,lufo,decomposition,8259552,8950270,549.965,10806,1,0,0,0,0,0,0,0,0,0,0,ok,
2391,0,2391008098,potts,0.6,0.6,solution,lufo,decomposition,8259552,8785205,591.109,10896,1,0,0,0,0,0,0,0,0,0,0,ok,
2392,0,2392008101,potts,0.6,0.6,solution,lufo,decomposition,8259552,9404985,604.192,10834,1,0,0,0,0,0,0,0,0,0,0,ok,
2393,0,2393008104,potts,0.6,0.6,solution,lufo,decomposition,8259552,8531045,588.098,11026,1,0,0,0,0,0,0,0,0,0,0,ok,
2394,0,2394008107,potts,0.6,0.6,solution,lufo,decomposition,8259552,9563158,579.688,10930,1,0,0,0,0,0,0,0,0,0,0,ok,
2395,0,2395008110,potts,0.6,0.6,solution,lufo,decomposition,8259552,9201384,569.381,10912,1,0,0,0,0,0,0,0,0,0,0,ok,
2396,0,2396008113,potts,0.6,0.6,solution,lufo,decomposition,8259552,9326711,589.561,10908,1,0,0,0,0,0,0,0,0,0,0,ok,
2397,0,2397008116,potts,0.6,0.6,solution,lufo,decomposition,8259552,9582911,582.573,10886,1,0,0,0,0,0,0,0,0,0,0,ok,
2398,0,2398008119,potts,0.6,0.6,solution,lufo,decomposition,8259552,8562117,574.168,10900,1,0,0,0,0,0,0,0,0,0,0,ok,
2399,0,2399008122,potts,0.6,0.6,solution,lufo,decomposition,8259552,8918963,571.937,11000,1,0,0,0,0,0,0,0,0,0,0,ok,
2400,0,2400008125,potts,0.6,0.6,solution,lufo,decomposition,8259552,8927889,597.611,10940,1,0,0,0,0,0,0,0,0,0,0,ok,
2401,0,2401008128,potts,0.6,0.6,solution,lufo,decomposition,8259552,9020213,585.119,10936,1,0,0,0,0,0,0,0,0,0,0,ok,
2402,0,2402008131,potts,0.6,0.6,solution,lufo,decomposition,8259552,8679028,577.51,10960,1,0,0,0,0,0,0,0,0,0,0,ok,
2403,0,2403008134,potts,0.6,0.6,solution,lufo,decomposition,8259552,9119395,583.179,11068,1,0,0,0,0,0,0,0,0,0,0,ok,
2404,0,2404008137,potts,0.6,0.6,solution,lufo,decomposition,8259552,8657848,562.021,10898,1,0,0,0,0,0,0,0,0,0,0,ok,
2405,0,2405008140,potts,0.6,0.6,solution,lufo,decomposition,8259552,9437793,585.688,10996,1,0,0,0,0,0,0,0,0,0,0,ok,
2406,0,2406008143,potts,0.6,0.6,solution,lufo,decomposition,8259552,9331418,581.926,11008,1,0,0,0,0,0,0,0,0,0,0,ok,
2407,0,2407008146,potts,0.6,0.6,solution,lufo,decomposition,8259552,9043427,570.836,11048,1,0,0,0,0,0,0,0,0,0,0,ok,
2408,0,2408008149,potts,0.6,0.6,solution,lufo,decomposition,8259552,8709947,575.843,10980,1,0,0,0,0,0,0,0,0,0,0,ok,
2409,0,2409008152,potts,0.6,0.6,solution,lufo,decomposition,8259552,9141329,573.452,10940,1,0,0,0,0,0,0,0,0,0,0,ok,
2410,0,2410008155,potts,0.6,0.6,solution,lufo,decomposition,8259552,9067903,569.213,10872,1,0,0,0,0,0,0,0,0,0,0,ok,
2411,0,2411008158,potts,0.6,0.6,solution,lufo,decomposition,8259552,9104512,585.601,10986,1,0,0,0,0,0,0,0,0,0,0,ok,
2412,0,2412008161,potts,0.6,0.6,solution,lufo,decomposition,8259552,9190222,578.018,10984,1,0,0,0,0,0,0,0,0,0,0,ok,
2413,0,2413008164,potts,0.6,0.6,solution,lufo,decomposition,8259552,9551281,575.434,10974,1,0,0,0,0,0,0,0,0,0,0,ok,
2414,0,2414008167,potts,0.6,0.6,solution,lufo,decomposition,8259552,9307153,594.942,10898,1,0,0,0,0,0,0,0,0,0,0,ok,
2415,0,2415008170,potts,0.6,0.6,solution,lufo,decomposition,8259552,9007236,600.844,11062,1,0,0,0,0,0,0,0,0,0,0,ok,
2416,0,2416008173,potts,0.6,0.6,solution,lufo,decomposition,8259552,9289116,583.807,10994,1,0,0,0,0,0,0,0,0,0,0,ok,
2417,0,2417008176,potts,0.6,0.6,solution,lufo,decomposition,8259552,9431416,578.398,10908,1,0,0,0,0,0,0,0,0,0,0,ok,
2418,0,2418008179,potts,0.6,0.6,solution,lufo,decomposition,8259552,9491345,585.623,11006,1,0,0,0,0,0,0,0,0,0,0,ok,
2419,0,2419008182,potts,0.6,0.6,solution,lufo,decomposition,8259552,9384294,604.561,11110,1,0,0,0,0,0,0,0,0,0,0,ok,
2420,0,2420008185,potts,0.6,0.6,solution,lufo,decomposition,8259552,9723563,582.661,10968,1,0,0,0,0,0,0,0,0,0,0,ok,
2421,0,2421008188,potts,0.6,0.6,solution,lufo,decomposition,8259552,9029612,582.033,11056,1,0,0,0,0,0,0,0,0,0,0,ok,
2422,0,2422008191,potts,0.6,0.6,solution,lufo,decomposition,8259552,9280587,586.328,11032,1,0,0,0,0,0,0,0,0,0,0,ok,
2423,0,2423008194,potts,0.6,0.6,solution,lufo,decomposition,8259552,9276398,602.994,11088,1,0,0,0,0,0,0,0,0,0,0,ok,
2424,0,2424008197,potts,0.6,0.6,solution,lufo,decomposition,8259552,9476329,587.769,11018,1,0,0,0,0,0,0,0,0,0,0,ok,
2425,0,2425008200,potts,0.6,0.6,solution,lufo,decomposition,8259552,9336349,602.252,11092,1,0,0,0,0,0,0,0,0,0,0,ok,
2426,0,2426008203,potts,0.6,0.6,solution,lufo,decomposition,8259552,9410450,594.465,11036,1,0,0,0,0,0,0,0,0,0,0,ok,
2427,0,2427008206,potts,0.6,0.6,solution,lufo,decomposition,8259552,9792326,581.914,10912,1,0,0,0,0,0,0,0,0,0,0,ok,
2428,0,2428008209,potts,0.6,0.6,solution,lufo,decomposition,8259552,9352297,600.718,11134,1,0,0,0,0,0,0,0,0,0,0,ok,
2429,0,2429008212,potts,0.6,0.6,solution,lufo,decomposition,8259552,9755374,606.957,11030,1,0,0,0,0,0,0,0,0,0,0,ok,
2430,0,2430008215,potts,0.6,0.6,solution,lufo,decomposition,8259552,9382379,607.245,11056,1,0,0,0,0,0,0,0,0,0,0,ok,
2431,0,2431008218,potts,0.6,0.6,solution,lufo,decomposition,8259552,9328926,597.247,11094,1,0,0,0,0,0,0,0,0,0,0,ok,
2432,0,2432008221,potts,0.6,0.6,solution,lufo,decomposition,8259552,8767016,616.72,11160,1,0,0,0,0,0,0,0,0,0,0,ok,
2433,0,2433008224,potts,0.6,0.6,solution,lufo,decomposition,8155001,9393099,582.077,11070,1,0,0,0,0,0,0,0,0,0,0,ok,
2434,0,2434008227,potts,0.6,0.6,solution,lufo,decomposition,8155001,8915323,588.089,11096,1,0,0,0,0,0,0,0,0,0,0,ok,
2435,0,2435008230,potts,0.6,0.6,solution,lufo,decomposition,8155001,9486768,607.155,11166,1,0,0,0,0,0,0,0,0,0,0,ok,
2436,0,2436008233,potts,0.6,0.6,solution,lufo,decomposition,8155001,10117701,578.48,11056,1,0,0,0,0,0,0,0,0,0,0,ok,
2437,0,2437008236,potts,0.6,0.6,solution,lufo,decomposition,8155001,9826015,610.178,11092,1,0,0,0,0,0,0,0,0,0,0,ok,
2438,0,2438008239,potts,0.6,0.6,solution,lufo,decomposition,8155001,9102752,597.755,11138,1,0,0,0,0,0,0,0,0,0,0,ok,
2439,0,2439008242,potts,0.6,0.6,solution,lufo,decomposition,8155001,8809555,622.947,11080,1,0,0,0,0,0,0,0,0,0,0,ok,
2440,0,2440008245,potts,0.6,0.6,solution,lufo,decomposition,8155001,9494664,589.666,11112,1,0,0,0,0,0,0,0,0,0,0,ok,
2441,0,2441008248,potts,0.6,0.6,solution,lufo,decomposition,8155001,9414082,620.957,11204,1,0,0,0,0,0,0,0,0,0,0,ok,
2442,0,2442008251,potts,0.6,0.6,solution,lufo,decomposition,8155001,9177256,614.331,11104,1,0,0,0,0,0,0,0,0,0,0,ok,
2443,0,2443008254,potts,0.6,0.6,solution,lufo,decomposition,8155001,9858602,626.318,11086,1,0,0,0,0,0,0,0,0,0,0,ok,
2444,0,2444008257,potts,0.6,0.6,solution,lufo,decomposition,8155001,9785482,603.164,11082,1,0,0,0,0,0,0,0,0,0,0,ok,
2445,0,2445008260,potts,0.6,0.6,solution,lufo,decomposition,8155001,9699740,613.993,11122,1,0,0,0,0,0,0,0,0,0,0,ok,
2446,0,2446008263,potts,0.6,0.6,solution,lufo,decomposition,8155001,9451048,601.757,11118,1,0,0,0,0,0,0,0,0,0,0,ok,
2447,0,2447008266,potts,0.6,0.6,solution,lufo,decomposition,8155001,10026890,600.628,11082,1,0,0,0,0,0,0,0,0,0,0,ok,
2448,0,2448008269,potts,0.6,0.6,solution,lufo,decomposition,8155001,9399997,602.514,11218,1,0,0,0,0,0,0,0,0,0,0,ok,
2449,0,2449008272,potts,0.6,0.6,solution,lufo,decomposition,8155001,9408733,606.572,11168,1,0,0,0,0,0,0,0,0,0,0,ok,
2450,0,2450008275,potts,0.6,0.6,solution,lufo,decomposition,8155001,9215150,609.751,11186,1,0,0,0,0,0,0,0,0,0,0,ok,
2451,0,2451008278,potts,0.6,0.6,solution,lufo,decomposition,8155001,9559541,593.122,11150,1,0,0,0,0,0,0,0,0,0,0,ok,
2452,0,2452008281,potts,0.6,0.6,solution,lufo,decomposition,8155001,9386499,593.905,11220,1,0,0,0,0,0,0,0,0,0,0,ok,
2453,0,2453008284,potts,0.6,0.6,solution,lufo,decomposition,8155001,8777104,603.499,11078,1,0,0,0,0,0,0,0,0,0,0,ok,
2454,0,2454008287,potts,0.6,0.6,solution,lufo,decomposition,8155001,9666357,591.691,11196,1,0,0,0,0,0,0,0,0,0,0,ok,
2455,0,2455008290,potts,0.6,0.6,solution,lufo,decomposition,8155001,9290818,600.344,11174,1,0,0,0,0,0,0,0,0,0,0,ok,
2456,0,2456008293,potts,0.6,0.6,solution,lufo,decomposition,8155001,9712990,598.286,11154,1,0,0,0,0,0,0,0,0,0,0,ok,
2457,0,2457008296,potts,0.6,0.6,solution,lufo,decomposition,8155001,10379305,589.949,11160,1,0,0,0,0,0,0,0,0,0,0,ok,
2458,0,2458008299,potts,0.6,0.6,solution,lufo,decomposition,8155001,9149171,603.5,11186,1,0,0,0,0,0,0,0,0,0,0,ok,
2459,0,2459008302,potts,0.6,0.6,solution,lufo,decomposition,8155001,9019586,606.807,11172,1,0,0,0,0,0,0,0,0,0,0,ok,
2460,0,2460008305,potts,0.6,0.6,solution,lufo,decomposition,8155001,9244885,605.23,11204,1,0,0,0,0,0,0,0,0,0,0,ok,
2461,0,2461008308,potts,0.6,0.6,solution,lufo,decomposition,8155001,9633307,602.683,11192,1,0,0,0,0,0,0,0,0,0,0,ok,
2462,0,2462008311,potts,0.6,0.6,solution,lufo,decomposition,8155001,10606679,602.069,11244,1,0,0,0,0,0,0,0,0,0,0,ok,
2463,0,2463008314,potts,0.6,0.6,solution,lufo,decomposition,8155001,9238360,600.052,11198,1,0,0,0,0,0,0,0,0,0,0,ok,
2464,0,2464008317,potts,0.6,0.6,solution,lufo,decomposition,8155001,9841374,611.411,11238,1,0,0,0,0,0,0,0,0,0,0,ok,
2465,0,2465008320,potts,0.6,0.6,solution,lufo,decomposition,8155001,9420092,612.248,11246,1,0,0,0,0,0,0,0,0,0,0,ok,
2466,0,2466008323,potts,0.6,0.6,solution,lufo,decomposition,8155001,9128206,618.746,11318,1,0,0,0,0,0,0,0,0,0,0,ok,
2467,0,2467008326,potts,0.6,0.6,solution,lufo,decomposition,8155001,9322013,608.52,11212,1,0,0,0,0,0,0,0,0,0,0,ok,
2468,0,2468008329,potts,0.6,0.6,solution,lufo,decomposition,8155001,9428425,596.762,11214,1,0,0,0,0,0,0,0,0,0,0,ok,
2469,0,2469008332,potts,0.6,0.6,solution,lufo,decomposition,8155001,9315352,593.672,11216,1,0,0,0,0,0,0,0,0,0,0,ok,
2470,0,2470008335,potts,0.6,0.6,solution,lufo,decomposition,8155001,9811340,601.654,11156,1,0,0,0,0,0,0,0,0,0,0,ok,
2471,0,2471008338,potts,0.6,0.6,solution,lufo,decomposition,8155001,10201802,592.106,11118,1,0,0,0,0,0,0,0,0,0,0,ok,
2472,0,2472008341,potts,0.6,0.6,solution,lufo,decomposition,8155001,8496475,618.864,11358,1,0,0,0,0,0,0,0,0,0,0,ok,
2473,0,2473008344,potts,0.6,0.6,solution,lufo,decomposition,8155001,9770481,602.153,11232,1,0,0,0,0,0,0,0,0,0,0,ok,
2474,0,2474008347,potts,0.6,0.6,solution,lufo,decomposition,8155001,9838360,622.608,11304,1,0,0,0,0,0,0,0,0,0,0,ok,
2475,0,2475008350,potts,0.6,0.6,solution,lufo,decomposition,8155001,9552225,608.254,11230,1,0,0,0,0,0,0,0,0,0,0,ok,
2476,0,2476008353,potts,0.6,0.6,solution,lufo,decomposition,8155001,9501525,611.114,11278,1,0,0,0,0,0,0,0,0,0,0,ok,
2477,0,2477008356,potts,0.6,0.6,solution,lufo,decomposition,8155001,9421558,632.423,11310,1,0,0,0,0,0,0,0,0,0,0,ok,
2478,0,2478008359,potts,0.6,0.6,solution,lufo,decomposition,8155001,9772544,624.343,11278,1,0,0,0,0,0,0,0,0,0,0,ok,
2479,0,2479008362,potts,0.6,0.6,solution,lufo,decomposition,8155001,9573220,607.715,11158,1,0,0,0,0,0,0,0,0,0,0,ok,
2480,0,2480008365,potts,0.6,0.6,solution,lufo,decomposition,8155001,9934313,632.019,11298,1,0,0,0,0,0,0,0,0,0,0,ok,
2481,0,2481008368,potts,0.6,0.6,solution,lufo,decomposition,8155001,9749968,628.726,11326,1,0,0,0,0,0,0,0,0,0,0,ok,
2482,0,2482008371,potts,0.6,0.6,solution,lufo,decomposition,8155001,9658366,626.091,11264,1,0,0,0,0,0,0,0,0,0,0,ok,
2483,0,2483008374,potts,0.6,0.6,solution,lufo,decomposition,8155001,9478393,623.968,11356,1,0,0,0,0,0,0,0,0,0,0,ok,
2484,0,2484008377,potts,0.6,0.6,solution,lufo,decomposition,8155001,9916404,632.484,11240,1,0,0,0,0,0,0,0,0,0,0,ok,
2485,0,2485008380,potts,0.6,0.6,solution,lufo,decomposition,8155001,9514003,630.764,11320,1,0,0,0,0,0,0,0,0,0,0,ok,
2486,0,2486008383,potts,0.6,0.6,solution,lufo,decomposition,8155001,9121327,618.642,11280,1,0,0,0,0,0,0,0,0,0,0,ok,
2487,0,2487008386,potts,0.6,0.6,solution,lufo,decomposition,8155001,9647945,630.154,11372,1,0,0,0,0,0,0,0,0,0,0,ok,
2488,0,2488008389,potts,0.6,0.6,solution,lufo,decomposition,8155001,9352302,628.373,11352,1,0,0,0,0,0,0,0,0,0,0,ok,
2489,0,2489008392,potts,0.6,0.6,solution,lufo,decomposition,8155001,9917109,619.639,11388,1,0,0,0,0,0,0,0,0,0,0,ok,
2490,0,2490008395,potts,0.6,0.6,solution,lufo,decomposition,8155001,10442937,609.548,11320,1,0,0,0,0,0,0,0,0,0,0,ok,
2491,0,2491008398,potts,0.6,0.6,solution,lufo,decomposition,8155001,9731888,636.944,11226,1,0,0,0,0,0,0,0,0,0,0,ok,
2492,0,2492008401,potts,0.6,0.6,solution,lufo,decomposition,8155001,9525822,634.958,11318,1,0,0,0,0,0,0,0,0,0,0,ok,
2493,0,2493008404,potts,0.6,0.6,solution,lufo,decomposition,8155001,9623990,613.246,11292,1,0,0,0,0,0,0,0,0,0,0,ok,
2494,0,2494008407,potts,0.6,0.6,solution,lufo,decomposition,8155001,9794713,632.644,11314,1,0,0,0,0,0,0,0,0,0,0,ok,
2495,0,2495008410,potts,0.6,0.6,solution,lufo,decomposition,8155001,9501506,617.57,11312,1,0,0,0,0,0,0,0,0,0,0,ok,
2496,0,2496008413,potts,0.6,0.6,solution,lufo,decomposition,8155001,10203383,619.965,11488,1,0,0,0,0,0,0,0,0,0,0,ok,
2497,0,2497008416,potts,0.6,0.6,solution,lufo,decomposition,8053063,10105094,630.887,11292,1,0,0,0,0,0,0,0,0,0,0,ok,
2498,0,2498008419,potts,0.6,0.6,solution,lufo,decomposition,8053063,9280088,636.538,11364,1,0,0,0,0,0,0,0,0,0,0,ok,
2499,0,2499008422,potts,0.6,0.6,solution,lufo,decomposition,8053063,10436726,621.634,11394,1,0,0,0,0,0,0,0,0,0,0,ok,
2500,0,2500008425,potts,0.6,0.6,solution,lufo,decomposition,8053063,9637047,617.98,11392,1,0,0,0,0,0,0,0,0,0,0,ok,
2501,0,2501008428,potts,0.6,0.6,solution,lufo,decomposition,8053063,9512794,627.463,11302,1,0,0,0,0,0,0,0,0,0,0,ok,
2502,0,2502008431,potts,0.6,0.6,solution,lufo,decomposition,8053063,10115600,630.649,11306,1,0,0,0,0,0,0,0,0,0,0,ok,
2503,0,2503008434,potts,0.6,0.6,solution,lufo,decomposition,8053063,10104541,618.579,11346,1,0,0,0,0,0,0,0,0,0,0,ok,
2504,0,2504008437,potts,0.6,0.6,solution,lufo,decomposition,8053063,9521125,631.609,11364,1,0,0,0,0,0,0,0,0,0,0,ok,
2505,0,2505008440,potts,0.6,0.6,solution,lufo,decomposition,8053063,9496177,626.188,11470,1,0,0,0,0,0,0,0,0,0,0,ok,
2506,0,2506008443,potts,0.6,0.6,solution,lufo,decomposition,8053063,9587577,622.857,11554,1,0,0,0,0,0,0,0,0,0,0,ok,
2507,0,2507008446,potts,0.6,0.6,solution,lufo,decomposition,8053063,9634269,636.499,11422,1,0,0,0,0,0,0,0,0,0,0,ok,
2508,0,2508008449,potts,0.6,0.6,solution,lufo,decomposition,8053063,9437700,633.674,11364,1,0,0,0,0,0,0,0,0,0,0,ok,
2509,0,2509008452,potts,0.6,0.6,solution,lufo,decomposition,8053063,10178055,639.417,11408,1,0,0,0,0,0,0,0,0,0,0,ok,
2510,0,2510008455,potts,0.6,0.6,solution,lufo,decomposition,8053063,10204202,637.195,11482,1,0,0,0,0,0,0,0,0,0,0,ok,
2511,0,2511008458,potts,0.6,0.6,solution,lufo,decomposition,8053063,9960161,629.749,11422,1,0,0,0,0,0,0,0,0,0,0,ok,
2512,0,2512008461,potts,0.6,0.6,solution,lufo,decomposition,8053063,10319047,628.051,11410,1,0,0,0,0,0,0,0,0,0,0,ok,
2513,0,2513008464,potts,0.6,0.6,solution,lufo,decomposition,8053063,10029542,631.636,11388,1,0,0,0,0,0,0,0,0,0,0,ok,
2514,0,2514008467,potts,0.6,0.6,solution,lufo,decomposition,8053063,10389183,625.508,11438,1,0,0,0,0,0,0,0,0,0,0,ok,
2515,0,2515008470,potts,0.6,0.6,solution,lufo,decomposition,8053063,9528621,630.767,11368,1,0,0,0,0,0,0,0,0,0,0,ok,
2516,0,2516008473,potts,0.6,0.6,solution,lufo,decomposition,8053063,9988768,647.273,11478,1,0,0,0,0,0,0,0,0,0,0,ok,
2517,0,2517008476,potts,0.6,0.6,solution,lufo,decomposition,8053063,10386597,648.478,11434,1,0,0,0,0,0,0,0,0,0,0,ok,
2518,0,2518008479,potts,0.6,0.6,solution,lufo,decomposition,8053063,10065016,640.737,11522,1,0,0,0,0,0,0,0,0,0,0,ok,
2519,0,2519008482,potts,0.6,0.6,solution,lufo,decomposition,8053063,10065226,635.916,11490,1,0,0,0,0,0,0,0,0,0,0,ok,
2520,0,2520008485,potts,0.6,0.6,solution,lufo,decomposition,8053063,9876457,639.644,11356,1,0,0,0,0,0,0,0,0,0,0,ok,
2521,0,2521008488,potts,0.6,0.6,solution,lufo,decomposition,8053063,10096576,636.276,11382,1,0,0,0,0,0,0,0,0,0,0,ok,
2522,0,2522008491,potts,0.6,0.6,solution,lufo,decomposition,8053063,10070341,651.437,11480,1,0,0,0,0,0,0,0,0,0,0,ok,
