n,instance_idx,seed,due_model,due_range,due_tardiness,memo_mode,memo_cleaning,branch_rule,memo_capacity,best_sum_tardiness,time_ms,nodes,leaves,pruned_by_bound,pruned_by_memo_exact,pruned_by_memo_lb,memo_hits,memo_misses,memo_inserts,memo_updates,memo_evictions,memo_peak_size,memo_final_size,status,error
2362,0,2362008011,potts,0.6,0.6,solution,lru,decomposition,8366819,8732799,735.511,10816,1,0,0,0,0,0,0,0,0,0,0,ok,
2363,0,2363008014,potts,0.6,0.6,solution,lru,decomposition,8366819,8858007,706.759,10812,1,0,0,0,0,0,0,0,0,0,0,ok,
2364,0,2364008017,potts,0.6,0.6,solution,lru,decomposition,8366819,8594164,695.061,10718,1,0,0,0,0,0,0,0,0,0,0,ok,
2365,0,2365008020,potts,0.6,0.6,solution,lru,decomposition,8366819,8177357,712.82,10740,1,0,0,0,0,0,0,0,0,0,0,ok,
2366,0,2366008023,potts,0.6,0.6,solution,lru,decomposition,8366819,9198547,701.471,10690,1,0,0,0,0,0,0,0,0,0,0,ok,
2367,0,2367008026,potts,0.6,0.6,solution,lru,decomposition,8366819,8363637,722.31,10760,1,0,0,0,0,0,0,0,0,0,0,ok,
2368,0,2368008029,potts,0.6,0.6,solution,lru,decomposition,8366819,8684389,722.626,10744,1,0,0,0,0,0,0,0,0,0,0,ok,
2369,0,2369008032,potts,0.6,0.6,solution,lru,decomposition,8259552,9344307,709.528,10758,1,0,0,0,0,0,0,0,0,0,0,ok,
2370,0,2370008035,potts,0.6,0.6,solution,lru,decomposition,8259552,8789276,729.845,10734,1,0,0,0,0,0,0,0,0,0,0,ok,
2371,0,2371008038,potts,0.6,0.6,solution,lru,decomposition,8259552,8380851,710.585,10846,1,0,0,0,0,0,0,0,0,0,0,ok,
2372,0,2372008041,potts,0.6,0.6,solution,lru,decomposition,8259552,8429254,731.327,10700,1,0,0,0,0,0,0,0,0,0,0,ok,
2373,0,2373008044,potts,0.6,0.6,solution,lru,decomposition,8259552,8807757,745.349,10822,1,0,0,0,0,0,0,0,0,0,0,ok,
2374,0,2374008047,potts,0.6,0.6,solution,lru,decomposition,8259552,9306121,736.181,10768,1,0,0,0,0,0,0,0,0,0,0,ok,
2375,0,2375008050,potts,0.6,0.6,solution,lru,decomposition,8259552,8671908,722.624,10770,1,0,0,0,0,0,0,0,0,0,0,ok,
2376,0,2376008053,potts,0.6,0.6,solution,lru,decomposition,8259552,8416982,724.898,10934,1,0,0,0,0,0,0,0,0,0,0,ok,
2377,0,2377008056,potts,0.6,0.6,solution,lru,decomposition,8259552,9436123,732.437,10798,1,0,0,0,0,0,0,0,0,0,0,ok,
2378,0,2378008059,potts,0.6,0.6,solution,lru,decomposition,8259552,9007399,763.172,10794,1,0,0,0,0,0,0,0,0,0,0,ok,
2379,0,2379008062,potts,0.6,0.6,solution,lru,decomposition,8259552,9359425,736.877,10768,1,0,0,0,0,0,0,0,0,0,0,ok,
2380,0,2380008065,potts,0.6,0.6,solution,lru,decomposition,8259552,9090362,708.374,10762,1,0,0,0,0,0,0,0,0,0,0,ok,
2381,0,2381008068,potts,0.6,0.6,solution,lru,decomposition,8259552,8785419,762.747,10726,1,0,0,0,0,0,0,0,0,0,0,ok,
2382,0,2382008071,potts,0.6,0.6,solution,lru,decomposition,8259552,9823459,744.693,10838,1,0,0,0,0,0,0,0,0,0,0,ok,
2383,0,2383008074,potts,0.6,0.6,solution,lru,decomposition,8259552,9310993,715.684,10892,1,0,0,0,0,0,0,0,0,0,0,ok,
2384,0,2384008077,potts,0.6,0.6,solution,lru,decomposition,8259552,8334501,746.692,10984,1,0,0,0,0,0,0,0,0,0,0,ok,
2385,0,2385008080,potts,0.6,0.6,solution,lru,decomposition,8259552,8475003,742.397,10918,1,0,0,0,0,0,0,0,0,0,0,ok,
2386,0,2386008083,potts,0.6,0.6,solution,lru,decomposition,8259552,8768330,737.996,10896,1,0,0,0,0,0,0,0,0,0,0,ok,
2387,0,2387008086,potts,0.6,0.6,solution,lru,decomposition,8259552,9229247,756.323,10928,1,0,0,0,0,0,0,0,0,0,0,ok,
2388,0,2388008089,potts,0.6,0.6,solution,lru,decomposition,8259552,9189012,730.485,10850,1,0,0,0,0,0,0,0,0,0,0,ok,
2389,0,2389008092,potts,0.6,0.6,solution,lru,decomposition,8259552,8717688,730.737,10942,1,0,0,0,0,0,0,0,0,0,0,ok,
2390,0,2390008095,potts,0.6,0.6,solution,lru,decomposition,8259552,8950270,725.682,10806,1,0,0,0,0,0,0,0,0,0,0,ok,
2391,0,2391008098,potts,0.6,0.6,solution,lru,decomposition,8259552,8785205,756.316,10896,1,0,0,0,0,0,0,0,0,0,0,ok,
2392,0,2392008101,potts,0.6,0.6,solution,lru,decomposition,8259552,9404985,752.471,10834,1,0,0,0,0,0,0,0,0,0,0,ok,
2393,0,2393008104,potts,0.6,0.6,solution,lru,decomposition,8259552,8531045,793.054,11026,1,0,0,0,0,0,0,0,0,0,0,ok,
2394,0,2394008107,potts,0.6,0.6,solution,lru,decomposition,8259552,9563158,786.072,10930,1,0,0,0,0,0,0,0,0,0,0,ok,
2395,0,2395008110,potts,0.6,0.6,solution,lru,decomposition,8259552,9201384,743.185,10912,1,0,0,0,0,0,0,0,0,0,0,ok,
2396,0,2396008113,potts,0.6,0.6,solution,lru,decomposition,8259552,9326711,754.55,10908,1,0,0,0,0,0,0,0,0,0,0,ok,
2397,0,2397008116,potts,0.6,0.6,solution,lru,decomposition,8259552,9582911,749.646,10886,1,0,0,0,0,0,0,0,0,0,0,ok,
2398,0,2398008119,potts,0.6,0.6,solution,lru,decomposition,8259552,8562117,750.557,10900,1,0,0,0,0,0,0,0,0,0,0,ok,
2399,0,2399008122,potts,0.6,0.6,solution,lru,decomposition,8259552,8918963,754.006,11000,1,0,0,0,0,0,0,0,0,0,0,ok,
2400,0,2400008125,potts,0.6,0.6,solution,lru,decomposition,8259552,8927889,752.899,10940,1,0,0,0,0,0,0,0,0,0,0,ok,
2401,0,2401008128,potts,0.6,0.6,solution,lru,decomposition,8259552,9020213,765.224,10936,1,0,0,0,0,0,0,0,0,0,0,ok,
2402,0,2402008131,potts,0.6,0.6,solution,lru,decomposition,8259552,8679028,768.344,10960,1,0,0,0,0,0,0,0,0,0,0,ok,
2403,0,2403008134,potts,0.6,0.6,solution,lru,decomposition,8259552,9119395,742.89,11068,1,0,0,0,0,0,0,0,0,0,0,ok,
2404,0,2404008137,potts,0.6,0.6,solution,lru,decomposition,8259552,8657848,734.77,10898,1,0,0,0,0,0,0,0,0,0,0,ok,
2405,0,2405008140,potts,0.6,0.6,solution,lru,decomposition,8259552,9437793,761.452,10996,1,0,0,0,0,0,0,0,0,0,0,ok,
2406,0,2406008143,potts,0.6,0.6,solution,lru,decomposition,8259552,9331418,764.141,11008,1,0,0,0,0,0,0,0,0,0,0,ok,
2407,0,2407008146,potts,0.6,0.6,solution,lru,decomposition,8259552,9043427,741.341,11048,1,0,0,0,0,0,0,0,0,0,0,ok,
2408,0,2408008149,potts,0.6,0.6,solution,lru,decomposition,8259552,8709947,751.352,10980,1,0,0,0,0,0,0,0,0,0,0,ok,
2409,0,2409008152,potts,0.6,0.6,solution,lru,decomposition,8259552,9141329,754.534,10940,1,0,0,0,0,0,0,0,0,0,0,ok,
2410,0,2410008155,potts,0.6,0.6,solution,lru,decomposition,8259552,9067903,719.541,10872,1,0,0,0,0,0,0,0,0,0,0,ok,
2411,0,2411008158,potts,0.6,0.6,solution,lru,decomposition,8259552,9104512,732.802,10986,1,0,0,0,0,0,0,0,0,0,0,ok,
2412,0,2412008161,potts,0.6,0.6,solution,lru,decomposition,8259552,9190222,759.889,10984,1,0,0,0,0,0,0,0,0,0,0,ok,
2413,0,2413008164,potts,0.6,0.6,solution,lru,decomposition,8259552,9551281,746.056,10974,1,0,0,0,0,0,0,0,0,0,0,ok,
2414,0,2414008167,potts,0.6,0.6,solution,lru,decomposition,8259552,9307153,753.082,10898,1,0,0,0,0,0,0,0,0,0,0,ok,
2415,0,2415008170,potts,0.6,0.6,solution,lru,decomposition,8259552,9007236,784.898,11062,1,0,0,0,0,0,0,0,0,0,0,ok,
2416,0,2416008173,potts,0.6,0.6,solution,lru,decomposition,8259552,9289116,720.708,10994,1,0,0,0,0,0,0,0,0,0,0,ok,
2417,0,2417008176,potts,0.6,0.6,solution,lru,decomposition,8259552,9431416,795.608,10908,1,0,0,0,0,0,0,0,0,0,0,ok,
2418,0,2418008179,potts,0.6,0.6,solution,lru,decomposition,8259552,9491345,783.763,11006,1,0,0,0,0,0,0,0,0,0,0,ok,
2419,0,2419008182,potts,0.6,0.6,solution,lru,decomposition,8259552,9384294,787.903,11110,1,0,0,0,0,0,0,0,0,0,0,ok,
2420,0,2420008185,potts,0.6,0.6,solution,lru,decomposition,8259552,9723563,797.852,10968,1,0,0,0,0,0,0,0,0,0,0,ok,
2421,0,2421008188,potts,0.6,0.6,solution,lru,decomposition,8259552,9029612,793.933,11056,1,0,0,0,0,0,0,0,0,0,0,ok,
2422,0,2422008191,potts,0.6,0.6,solution,lru,decomposition,8259552,9280587,801.05,11032,1,0,0,0,0,0,0,0,0,0,0,ok,
2423,0,2423008194,potts,0.6,0.6,solution,lru,decomposition,8259552,9276398,791.253,11088,1,0,0,0,0,0,0,0,0,0,0,ok,
2424,0,2424008197,potts,0.6,0.6,solution,lru,decomposition,8259552,9476329,785.901,11018,1,0,0,0,0,0,0,0,0,0,0,ok,
2425,0,2425008200,potts,0.6,0.6,solution,lru,decomposition,8259552,9336349,789.773,11092,1,0,0,0,0,0,0,0,0,0,0,ok,
2426,0,2426008203,potts,0.6,0.6,solution,lru,decomposition,8259552,9410450,771.201,11036,1,0,0,0,0,0,0,0,0,0,0,ok,
2427,0,2427008206,potts,0.6,0.6,solution,lru,decomposition,8259552,9792326,768.39,10912,1,0,0,0,0,0,0,0,0,0,0,ok,
2428,0,2428008209,potts,0.6,0.6,solution,lru,decomposition,8259552,9352297,778.789,11134,1,0,0,0,0,0,0,0,0,0,0,ok,
2429,0,2429008212,potts,0.6,0.6,solution,lru,decomposition,8259552,9755374,754.903,11030,1,0,0,0,0,0,0,0,0,0,0,ok,
2430,0,2430008215,potts,0.6,0.6,solution,lru,decomposition,8259552,9382379,819.821,11056,1,0,0,0,0,0,0,0,0,0,0,ok,
2431,0,2431008218,potts,0.6,0.6,solution,lru,decomposition,8259552,9328926,764.6,11094,1,0,0,0,0,0,0,0,0,0,0,ok,
2432,0,2432008221,potts,0.6,0.6,solution,lru,decomposition,8259552,8767016,779.517,11160,1,0,0,0,0,0,0,0,0,0,0,ok,
2433,0,2433008224,potts,0.6,0.6,solution,lru,decomposition,8155001,9393099,782.014,11070,1,0,0,0,0,0,0,0,0,0,0,ok,
2434,0,2434008227,potts,0.6,0.6,solution,lru,decomposition,8155001,8915323,772.227,11096,1,0,0,0,0,0,0,0,0,0,0,ok,
2435,0,2435008230,potts,0.6,0.6,solution,lru,decomposition,8155001,9486768,781.183,11166,1,0,0,0,0,0,0,0,0,0,0,ok,
2436,0,2436008233,potts,0.6,0.6,solution,lru,decomposition,8155001,10117701,733.089,11056,1,0,0,0,0,0,0,0,0,0,0,ok,
2437,0,2437008236,potts,0.6,0.6,solution,lru,decomposition,8155001,9826015,776.906,11092,1,0,0,0,0,0,0,0,0,0,0,ok,
2438,0,2438008239,potts,0.6,0.6,solution,lru,decomposition,8155001,9102752,789.6,11138,1,0,0,0,0,0,0,0,0,0,0,ok,
2439,0,2439008242,potts,0.6,0.6,solution,lru,decomposition,8155001,8809555,763.409,11080,1,0,0,0,0,0,0,0,0,0,0,ok,
2440,0,2440008245,potts,0.6,0.6,solution,lru,decomposition,8155001,9494664,787.893,11112,1,0,0,0,0,0,0,0,0,0,0,ok,
2441,0,2441008248,potts,0.6,0.6,solution,lru,decomposition,8155001,9414082,782.684,11204,1,0,0,0,0,0,0,0,0,0,0,ok,
2442,0,2442008251,potts,0.6,0.6,solution,lru,decomposition,8155001,9177256,804.087,11104,1,0,0,0,0,0,0,0,0,0,0,ok,
2443,0,2443008254,potts,0.6,0.6,solution,lru,decomposition,8155001,9858602,768.187,11086,1,0,0,0,0,0,0,0,0,0,0,ok,
2444,0,2444008257,potts,0.6,0.6,solution,lru,decomposition,8155001,9785482,773.422,11082,1,0,0,0,0,0,0,0,0,0,0,ok,
2445,0,2445008260,potts,0.6,0.6,solution,lru,decomposition,8155001,9699740,769.929,11122,1,0,0,0,0,0,0,0,0,0,0,ok,
2446,0,2446008263,potts,0.6,0.6,solution,lru,decomposition,8155001,9451048,750.886,11118,1,0,0,0,0,0,0,0,0,0,0,ok,
2447,0,2447008266,potts,0.6,0.6,solution,lru,decomposition,8155001,10026890,795.011,11082,1,0,0,0,0,0,0,0,0,0,0,ok,
2448,0,2448008269,potts,0.6,0.6,solution,lru,decomposition,8155001,9399997,779.118,11218,1,0,0,0,0,0,0,0,0,0,0,ok,
2449,0,2449008272,potts,0.6,0.6,solution,lru,decomposition,8155001,9408733,763.141,11168,1,0,0,0,0,0,0,0,0,0,0,ok,
2450,0,2450008275,potts,0.6,0.6,solution,lru,decomposition,8155001,9215150,815.916,11186,1,0,0,0,0,0,0,0,0,0,0,ok,
2451,0,2451008278,potts,0.6,0.6,solution,lru,decomposition,8155001,9559541,652.505,11150,1,0,0,0,0,0,0,0,0,0,0,ok,
2452,0,2452008281,potts,0.6,0.6,solution,lru,decomposition,8155001,9386499,607.568,11220,1,0,0,0,0,0,0,0,0,0,0,ok,
2453,0,2453008284,potts,0.6,0.6,solution,lru,decomposition,8155001,8777104,592.683,11078,1,0,0,0,0,0,0,0,0,0,0,ok,
2454,0,2454008287,potts,0.6,0.6,solution,lru,decomposition,8155001,9666357,606.157,11196,1,0,0,0,0,0,0,0,0,0,0,ok,
2455,0,2455008290,potts,0.6,0.6,solution,lru,decomposition,8155001,9290818,600.614,11174,1,0,0,0,0,0,0,0,0,0,0,ok,
2456,0,2456008293,potts,0.6,0.6,solution,lru,decomposition,8155001,9712990,620.067,11154,1,0,0,0,0,0,0,0,0,0,0,ok,
2457,0,2457008296,potts,0.6,0.6,solution,lru,decomposition,8155001,10379305,688.914,11160,1,0,0,0,0,0,0,0,0,0,0,ok,
2458,0,2458008299,potts,0.6,0.6,solution,lru,decomposition,8155001,9149171,624.36,11186,1,0,0,0,0,0,0,0,0,0,0,ok,
2459,0,2459008302,potts,0.6,0.6,solution,lru,decomposition,8155001,9019586,607.058,11172,1,0,0,0,0,0,0,0,0,0,0,ok,
2460,0,2460008305,potts,0.6,0.6,solution,lru,decomposition,8155001,9244885,606.775,11204,1,0,0,0,0,0,0,0,0,0,0,ok,
2461,0,2461008308,potts,0.6,0.6,solution,lru,decomposition,8155001,9633307,612.639,11192,1,0,0,0,0,0,0,0,0,0,0,ok,
2462,0,2462008311,potts,0.6,0.6,solution,lru,decomposition,8155001,10606679,608.325,11244,1,0,0,0,0,0,0,0,0,0,0,ok,
2463,0,2463008314,potts,0.6,0.6,solution,lru,decomposition,8155001,9238360,606.66,11198,1,0,0,0,0,0,0,0,0,0,0,ok,
2464,0,2464008317,potts,0.6,0.6,solution,lru,decomposition,8155001,9841374,619.589,11238,1,0,0,0,0,0,0,0,0,0,0,ok,
2465,0,2465008320,potts,0.6,0.6,solution,lru,decomposition,8155001,9420092,621.618,11246,1,0,0,0,0,0,0,0,0,0,0,ok,
2466,0,2466008323,potts,0.6,0.6,solution,lru,decomposition,8155001,9128206,627.53,11318,1,0,0,0,0,0,0,0,0,0,0,ok,
2467,0,2467008326,potts,0.6,0.6,solution,lru,decomposition,8155001,9322013,604.091,11212,1,0,0,0,0,0,0,0,0,0,0,ok,
2468,0,2468008329,potts,0.6,0.6,solution,lru,decomposition,8155001,9428425,612.022,11214,1,0,0,0,0,0,0,0,0,0,0,ok,
2469,0,2469008332,potts,0.6,0.6,solution,lru,decomposition,8155001,9315352,617.798,11216,1,0,0,0,0,0,0,0,0,0,0,ok,
2470,0,2470008335,potts,0.6,0.6,solution,lru,decomposition,8155001,9811340,720.978,11156,1,0,0,0,0,0,0,0,0,0,0,ok,
2471,0,2471008338,potts,0.6,0.6,solution,lru,decomposition,8155001,10201802,739.556,11118,1,0,0,0,0,0,0,0,0,0,0,ok,
2472,0,2472008341,potts,0.6,0.6,solution,lru,decomposition,8155001,8496475,699.975,11358,1,0,0,0,0,0,0,0,0,0,0,ok,
2473,0,2473008344,potts,0.6,0.6,solution,lru,decomposition,8155001,9770481,710.302,11232,1,0,0,0,0,0,0,0,0,0,0,ok,
2474,0,2474008347,potts,0.6,0.6,solution,lru,decomposition,8155001,9838360,739.736,11304,1,0,0,0,0,0,0,0,0,0,0,ok,
2475,0,2475008350,potts,0.6,0.6,solution,lru,decomposition,8155001,9552225,673.561,11230,1,0,0,0,0,0,0,0,0,0,0,ok,
2476,0,2476008353,potts,0.6,0.6,solution,lru,decomposition,8155001,9501525,671.836,11278,1,0,0,0,0,0,0,0,0,0,0,ok,
2477,0,2477008356,potts,0.6,0.6,solution,lru,decomposition,8155001,9421558,691.568,11310,1,0,0,0,0,0,0,0,0,0,0,ok,
2478,0,2478008359,potts,0.6,0.6,solution,lru,decomposition,8155001,9772544,683.419,11278,1,0,0,0,0,0,0,0,0,0,0,ok,
2479,0,2479008362,potts,0.6,0.6,solution,lru,decomposition,8155001,9573220,719.657,11158,1,0,0,0,0,0,0,0,0,0,0,ok,
2480,0,2480008365,potts,0.6,0.6,solution,lru,decomposition,8155001,9934313,693.429,11298,1,0,0,0,0,0,0,0,0,0,0,ok,
2481,0,2481008368,potts,0.6,0.6,solution,lru,decomposition,8155001,9749968,664.275,11326,1,0,0,0,0,0,0,0,0,0,0,ok,
2482,0,2482008371,potts,0.6,0.6,solution,lru,decomposition,8155001,9658366,671.547,11264,1,0,0,0,0,0,0,0,0,0,0,ok,
2483,0,2483008374,potts,0.6,0.6,solution,lru,decomposition,8155001,9478393,677.337,11356,1,0,0,0,0,0,0,0,0,0,0,ok,
2484,0,2484008377,potts,0.6,0.6,solution,lru,decomposition,8155001,9916404,654.555,11240,1,0,0,0,0,0,0,0,0,0,0,ok,
2485,0,2485008380,potts,0.6,0.6,solution,lru,decomposition,8155001,9514003,685.722,11320,1,0,0,0,0,0,0,0,0,0,0,ok,
2486,0,2486008383,potts,0.6,0.6,solution,lru,decomposition,8155001,9121327,710.072,11280,1,0,0,0,0,0,0,0,0,0,0,ok,
2487,0,2487008386,potts,0.6,0.6,solution,lru,decomposition,8155001,9647945,724.578,11372,1,0,0,0,0,0,0,0,0,0,0,ok,
2488,0,2488008389,potts,0.6,0.6,solution,lru,decomposition,8155001,9352302,723.33,11352,1,0,0,0,0,0,0,0,0,0,0,ok,
2489,0,2489008392,potts,0.6,0.6,solution,lru,decomposition,8155001,9917109,725.904,11388,1,0,0,0,0,0,0,0,0,0,0,ok,
2490,0,2490008395,potts,0.6,0.6,solution,lru,decomposition,8155001,10442937,682.158,11320,1,0,0,0,0,0,0,0,0,0,0,ok,
2491,0,2491008398,potts,0.6,0.6,solution,lru,decomposition,8155001,9731888,704.084,11226,1,0,0,0,0,0,0,0,0,0,0,ok,
2492,0,2492008401,potts,0.6,0.6,solution,lru,decomposition,8155001,9525822,696.657,11318,1,0,0,0,0,0,0,0,0,0,0,ok,
2493,0,2493008404,potts,0.6,0.6,solution,lru,decomposition,8155001,9623990,797.995,11292,1,0,0,0,0,0,0,0,0,0,0,ok,
2494,0,2494008407,potts,0.6,0.6,solution,lru,decomposition,8155001,9794713,807.277,11314,1,0,0,0,0,0,0,0,0,0,0,ok,
2495,0,2495008410,potts,0.6,0.6,solution,lru,decomposition,8155001,9501506,815.671,11312,1,0,0,0,0,0,0,0,0,0,0,ok,
2496,0,2496008413,potts,0.6,0.6,solution,lru,decomposition,8155001,10203383,855.929,11488,1,0,0,0,0,0,0,0,0,0,0,ok,
2497,0,2497008416,potts,0.6,0.6,solution,lru,decomposition,8053063,10105094,795.815,11292,1,0,0,0,0,0,0,0,0,0,0,ok,
2498,0,2498008419,potts,0.6,0.6,solution,lru,decomposition,8053063,9280088,837.607,11364,1,0,0,0,0,0,0,0,0,0,0,ok,
2499,0,2499008422,potts,0.6,0.6,solution,lru,decomposition,8053063,10436726,833.728,11394,1,0,0,0,0,0,0,0,0,0,0,ok,
2500,0,2500008425,potts,0.6,0.6,solution,lru,decomposition,8053063,9637047,820.673,11392,1,0,0,0,0,0,0,0,0,0,0,ok,
2501,0,2501008428,potts,0.6,0.6,solution,lru,decomposition,8053063,9512794,796.969,11302,1,0,0,0,0,0,0,0,0,0,0,ok,
2502,0,2502008431,potts,0.6,0.6,solution,lru,decomposition,8053063,10115600,823.399,11306,1,0,0,0,0,0,0,0,0,0,0,ok,
2503,0,2503008434,potts,0.6,0.6,solution,lru,decomposition,8053063,10104541,830.518,11346,1,0,0,0,0,0,0,0,0,0,0,ok,
2504,0,2504008437,potts,0.6,0.6,solution,lru,decomposition,8053063,9521125,827.366,11364,1,0,0,0,0,0,0,0,0,0,0,ok,
2505,0,2505008440,potts,0.6,0.6,solution,lru,decomposition,8053063,9496177,812.582,11470,1,0,0,0,0,0,0,0,0,0,0,ok,
2506,0,2506008443,potts,0.6,0.6,solution,lru,decomposition,8053063,9587577,778.619,11554,1,0,0,0,0,0,0,0,0,0,0,ok,
2507,0,2507008446,potts,0.6,0.6,solution,lru,decomposition,8053063,9634269,786.429,11422,1,0,0,0,0,0,0,0,0,0,0,ok,
2508,0,2508008449,potts,0.6,0.6,solution,lru,decomposition,8053063,9437700,838.466,11364,1,0,0,0,0,0,0,0,0,0,0,ok,
2509,0,2509008452,potts,0.6,0.6,solution,lru,decomposition,8053063,10178055,843.895,11408,1,0,0,0,0,0,0,0,0,0,0,ok,
2510,0,2510008455,potts,0.6,0.6,solution,lru,decomposition,8053063,10204202,810.182,11482,1,0,0,0,0,0,0,0,0,0,0,ok,
2511,0,2511008458,potts,0.6,0.6,solution,lru,decomposition,8053063,9960161,824.862,11422,1,0,0,0,0,0,0,0,0,0,0,ok,
2512,0,2512008461,potts,0.6,0.6,solution,lru,decomposition,8053063,10319047,838.296,11410,1,0,0,0,0,0,0,0,0,0,0,ok,
2513,0,2513008464,potts,0.6,0.6,solution,lru,decomposition,8053063,10029542,860.473,11388,1,0,0,0,0,0,0,0,0,0,0,ok,
2514,0,2514008467,potts,0.6,0.6,solution,lru,decomposition,8053063,10389183,859.129,11438,1,0,0,0,0,0,0,0,0,0,0,ok,
2515,0,2515008470,potts,0.6,0.6,solution,lru,decomposition,8053063,9528621,866.927,11368,1,0,0,0,0,0,0,0,0,0,0,ok,
2516,0,2516008473,potts,0.6,0.6,solution,lru,decomposition,8053063,9988768,908.002,11478,1,0,0,0,0,0,0,0,0,0,0,ok,
2517,0,2517008476,potts,0.6,0.6,solution,lru,decomposition,8053063,10386597,895.818,11434,1,0,0,0,0,0,0,0,0,0,0,ok,
2518,0,2518008479,potts,0.6,0.6,solution,lru,decomposition,8053063,10065016,878.192,11522,1,0,0,0,0,0,0,0,0,0,0,ok,
2519,0,2519008482,potts,0.6,0.6,solution,lru,decomposition,8053063,10065226,870.432,11490,1,0,0,0,0,0,0,0,0,0,0,ok,
2520,0,2520008485,potts,0.6,0.6,solution,lru,decomposition,8053063,9876457,854.87,11356,1,0,0,0,0,0,0,0,0,0,0,ok,
2521,0,2521008488,potts,0.6,0.6,solution,lru,decomposition,8053063,10096576,842.408,11382,1,0,0,0,0,0,0,0,0,0,0,ok,
2522,0,2522008491,potts,0.6,0.6,solution,lru,decomposition,8053063,10070341,823.059,11480,1,0,0,0,0,0,0,0,0,0,0,ok,
2523,0,2523008494,potts,0.6,0.6,solution,lru,decomposition,8053063,10258793,820.253,11388,1,0,0,0,0,0,0,0,0,0,0,ok,
2524,0,2524008497,potts,0.6,0.6,solution,lru,decomposition,8053063,9907405,871.541,11536,1,0,0,0,0,0,0,0,0,0,0,ok,
2525,0,2525008500,potts,0.6,0.6,solution,lru,decomposition,8053063,9805287,851.27,11470,1,0,0,0,0,0,0,0,0,0,0,ok,
2526,0,2526008503,potts,0.6,0.6,solution,lru,decomposition,8053063,9940420,857.995,11506,1,0,0,0,0,0,0,0,0,0,0,ok,
2527,0,2527008506,potts,0.6,0.6,solution,lru,decomposition,8053063,10924796,865.219,11394,1,0,0,0,0,0,0,0,0,0,0,ok,
2528,0,2528008509,potts,0.6,0.6,solution,lru,decomposition,8053063,9651112,851.798,11578,1,0,0,0,0,0,0,0,0,0,0,ok,
2529,0,2529008512,potts,0.6,0.6,solution,lru,decomposition,8053063,10332306,855.968,11622,1,0,0,0,0,0,0,0,0,0,0,ok,
2530,0,2530008515,potts,0.6,0.6,solution,lru,decomposition,8053063,10259876,812.825,11580,1,0,0,0,0,0,0,0,0,0,0,ok,
2531,0,2531008518,potts,0.6,0.6,solution,lru,decomposition,8053063,10284701,833.285,11514,1,0,0,0,0,0,0,0,0,0,0,ok,
2532,0,2532008521,potts,0.6,0.6,solution,lru,decomposition,8053063,9837486,849.566,11448,1,0,0,0,0,0,0,0,0,0,0,ok,
2533,0,2533008524,potts,0.6,0.6,solution,lru,decomposition,8053063,10098307,861.244,11544,1,0,0,0,0,0,0,0,0,0,0,ok,
2534,0,2534008527,potts,0.6,0.6,solution,lru,decomposition,8053063,10173935,822.307,11506,1,0,0,0,0,0,0,0,0,0,0,ok,
2535,0,2535008530,potts,0.6,0.6,solution,lru,decomposition,8053063,10355203,817.29,11472,1,0,0,0,0,0,0,0,0,0,0,ok,
2536,0,2536008533,potts,0.6,0.6,solution,lru,decomposition,8053063,10428415,811.612,11468,1,0,0,0,0,0,0,0,0,0,0,ok,
2537,0,2537008536,potts,0.6,0.6,solution,lru,decomposition,8053063,9482635,841.053,11586,1,0,0,0,0,0,0,0,0,0,0,ok,
2538,0,2538008539,potts,0.6,0.6,solution,lru,decomposition,8053063,10478800,886.134,11602,1,0,0,0,0,0,0,0,0,0,0,ok,
2539,0,2539008542,potts,0.6,0.6,solution,lru,decomposition,8053063,10264488,791.926,11578,1,0,0,0,0,0,0,0,0,0,0,ok,
2540,0,2540008545,potts,0.6,0.6,solution,lru,decomposition,8053063,10562429,648.233,11598,1,0,0,0,0,0,0,0,0,0,0,ok,
2541,0,2541008548,potts,0.6,0.6,solution,lru,decomposition,8053063,10693268,646.199,11478,1,0,0,0,0,0,0,0,0,0,0,ok,
2542,0,2542008551,potts,0.6,0.6,solution,lru,decomposition,8053063,9550580,650.136,11572,1,0,0,0,0,0,0,0,0,0,0,ok,
2543,0,2543008554,potts,0.6,0.6,solution,lru,decomposition,8053063,10544117,640.196,11520,1,0,0,0,0,0,0,0,0,0,0,ok,
2544,0,2544008557,potts,0.6,0.6,solution,lru,decomposition,8053063,10138778,660.288,11538,1,0,0,0,0,0,0,0,0,0,0,ok,
2545,0,2545008560,potts,0.6,0.6,solution,lru,decomposition,8053063,10356962,653.124,11700,1,0,0,0,0,0,0,0,0,0,0,ok,
2546,0,2546008563,potts,0.6,0.6,solution,lru,decomposition,8053063,10469735,686.951,11512,1,0,0,0,0,0,0,0,0,0,0,ok,
2547,0,2547008566,potts,0.6,0.6,solution,lru,decomposition,8053063,10648051,685.385,11572,1,0,0,0,0,0,0,0,0,0,0,ok,
2548,0,2548008569,potts,0.6,0.6,solution,lru,decomposition,8053063,10452401,667.44,11620,1,0,0,0,0,0,0,0,0,0,0,ok,
2549,0,2549008572,potts,0.6,0.6,solution,lru,decomposition,8053063,10413365,653.033,11616,1,0,0,0,0,0,0,0,0,0,0,ok,
2550,0,2550008575,potts,0.6,0.6,solution,lru,decomposition,8053063,10141433,668.209,11570,1,0,0,0,0,0,0,0,0,0,0,ok,
